,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1292,Unlabeled 1292,Unlabeled 1292,Unlabeled 1293,Unlabeled 1293,Unlabeled 1293,Unlabeled 1294,Unlabeled 1294,Unlabeled 1294,Unlabeled 1295,Unlabeled 1295,Unlabeled 1295,Unlabeled 1296,Unlabeled 1296,Unlabeled 1296,Unlabeled 1297,Unlabeled 1297,Unlabeled 1297,Unlabeled 1298,Unlabeled 1298,Unlabeled 1298,Unlabeled 1299,Unlabeled 1299,Unlabeled 1299,Unlabeled 1300,Unlabeled 1300,Unlabeled 1300,Unlabeled 1301,Unlabeled 1301,Unlabeled 1301,Unlabeled 1302,Unlabeled 1302,Unlabeled 1302,Unlabeled 1303,Unlabeled 1303,Unlabeled 1303
,ID,"1945C8F4C26B4E011F0","1945C8F4C26B4E011F0","1945C8F4C26B4E011F0","1995C8F4C26B4E011F0","1995C8F4C26B4E011F0","1995C8F4C26B4E011F0","19D5C8F4C26B4E011F0","19D5C8F4C26B4E011F0","19D5C8F4C26B4E011F0","19E5C8F4C26B4E011F0","19E5C8F4C26B4E011F0","19E5C8F4C26B4E011F0","1A35C8F4C26B4E011F0","1A35C8F4C26B4E011F0","1A35C8F4C26B4E011F0","1A45C8F4C26B4E011F0","1A45C8F4C26B4E011F0","1A45C8F4C26B4E011F0","1A65C8F4C26B4E011F0","1A65C8F4C26B4E011F0","1A65C8F4C26B4E011F0","1A75C8F4C26B4E011F0","1A75C8F4C26B4E011F0","1A75C8F4C26B4E011F0","1A95C8F4C26B4E011F0","1A95C8F4C26B4E011F0","1A95C8F4C26B4E011F0","1AA5C8F4C26B4E011F0","1AA5C8F4C26B4E011F0","1AA5C8F4C26B4E011F0","1AB5C8F4C26B4E011F0","1AB5C8F4C26B4E011F0","1AB5C8F4C26B4E011F0","1AC5C8F4C26B4E011F0","1AC5C8F4C26B4E011F0","1AC5C8F4C26B4E011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,0.266667,671.673218,232.791473,-1081.838013,664.548889,235.501099,-981.551392,725.153015,234.929367,-936.655212,823.995056,231.853149,-975.374939,-1060.511841,208.160645,-1361.699341,-1005.550598,215.884918,-1377.307373,-975.691467,208.527924,-1427.227051,-1070.455688,328.393616,-1458.571411,-1067.845093,196.502853,377.156952,-1079.394409,224.582352,377.968445,-1196.317017,242.302719,305.367126,-1171.948242,241.031296,482.140991
33,0.275000,671.658142,232.784775,-1081.845581,664.539551,235.491745,-981.561401,725.128845,234.925430,-936.666931,823.987366,231.826492,-975.371521,-1060.539307,208.127975,-1361.710938,-1005.560852,215.892853,-1377.309692,-975.702454,208.514099,-1427.235474,-1070.473267,328.375214,-1458.580688,-1067.854248,196.492737,377.155945,-1079.368408,224.577240,377.956390,-1196.319336,242.307434,305.367554,-1172.060303,240.943924,482.175598
34,0.283333,671.654236,232.775482,-1081.840576,664.516663,235.500870,-981.564209,725.109070,234.928955,-936.653564,823.957031,231.836014,-975.384583,-1060.561523,208.122177,-1361.704956,-1005.589722,215.875320,-1377.301514,-975.748352,208.510422,-1427.233765,-1070.526001,328.378174,-1458.582031,-1067.921021,196.506897,377.134949,-1079.402466,224.572769,377.962189,-1196.326782,242.311707,305.350342,-1172.095215,240.926254,482.204132
35,0.291667,671.649048,232.779861,-1081.844116,664.495667,235.505585,-981.563477,725.096619,234.923676,-936.658325,823.943298,231.843628,-975.370789,-1060.550537,208.149277,-1361.692993,-1005.602356,215.881271,-1377.278320,-975.760620,208.521194,-1427.211914,-1070.484985,328.394043,-1458.568115,-1067.875732,196.501694,377.170654,-1079.413452,224.580780,378.002319,-1196.323242,242.318161,305.345245,-1172.099609,240.953186,482.195312
36,0.300000,671.665039,232.787537,-1081.834229,664.509827,235.505692,-981.555542,725.128906,234.932800,-936.650208,823.971436,231.838074,-975.364502,-1060.504883,208.167923,-1361.694458,-1005.559692,215.877304,-1377.276611,-975.728149,208.533844,-1427.210815,-1070.466553,328.411713,-1458.561768,-1067.847534,196.515747,377.175354,-1079.412964,224.583405,378.004089,-1196.306885,242.343491,305.332458,-1172.067383,240.962982,482.187744
37,0.308333,671.684265,232.798309,-1081.845215,664.535645,235.499573,-981.562927,725.148071,234.929657,-936.656921,823.979736,231.838699,-975.381592,-1060.495850,208.160339,-1361.686646,-1005.525574,215.878616,-1377.274048,-975.674927,208.539001,-1427.226685,-1070.435913,328.413971,-1458.552246,-1067.853149,196.538849,377.116547,-1079.409546,224.585388,377.978577,-1196.312134,242.329544,305.343262,-1172.048706,240.964203,482.174713
38,0.316667,671.675781,232.792267,-1081.856567,664.546021,235.494278,-981.565125,725.152954,234.917526,-936.654602,823.986267,231.831238,-975.381226,-1060.505371,208.136734,-1361.715332,-1005.543335,215.879227,-1377.296387,-975.693604,208.531998,-1427.239136,-1070.460205,328.394470,-1458.574951,-1067.832153,196.508423,377.139435,-1079.389526,224.586411,377.963318,-1196.306885,242.322052,305.357300,-1172.047974,240.943863,482.192291
39,0.325000,671.652832,232.779678,-1081.850220,664.518738,235.497818,-981.560852,725.111633,234.927582,-936.659058,823.958862,231.830032,-975.394775,-1060.545654,208.127014,-1361.702026,-1005.554321,215.876877,-1377.299194,-975.716980,208.520767,-1427.226318,-1070.491211,328.382812,-1458.582642,-1067.850464,196.503006,377.149719,-1079.391724,224.584305,377.964478,-1196.309204,242.307877,305.361420,-1172.079590,240.917953,482.192261
40,0.333333,671.654419,232.784241,-1081.846802,664.500366,235.501419,-981.566345,725.106812,234.927750,-936.668213,823.943237,231.829468,-975.380920,-1060.583984,208.116486,-1361.684692,-1005.579590,215.874924,-1377.272949,-975.749817,208.519928,-1427.198242,-1070.539429,328.382660,-1458.568604,-1067.866333,196.489838,377.172272,-1079.402100,224.572708,377.988525,-1196.322998,242.325058,305.351379,-1172.077759,240.930908,482.198395
41,0.341667,671.662109,232.787598,-1081.857788,664.499573,235.486359,-981.573120,725.108093,234.919617,-936.666443,823.953430,231.832870,-975.369446,-1060.561890,208.123810,-1361.677002,-1005.567078,215.867447,-1377.268311,-975.736328,208.503464,-1427.205200,-1070.479370,328.386261,-1458.548828,-1067.852173,196.502792,377.178589,-1079.426758,224.573990,377.983551,-1196.315674,242.317917,305.344757,-1172.073364,240.969147,482.181946
42,0.350000,671.673706,232.784348,-1081.850098,664.524353,235.487305,-981.568115,725.148682,234.919281,-936.655212,823.984619,231.830093,-975.374756,-1060.521118,208.124283,-1361.692749,-1005.523560,215.853027,-1377.256958,-975.706177,208.500168,-1427.206909,-1070.439087,328.378448,-1458.539062,-1067.841431,196.512177,377.167908,-1079.401611,224.573425,377.978973,-1196.316162,242.332703,305.329437,-1171.941650,241.069763,482.132141
43,0.358333,671.673462,232.794296,-1081.845825,664.542053,235.495804,-981.556763,725.156982,234.930481,-936.651062,823.996948,231.843475,-975.378784,-1060.508301,208.128693,-1361.697388,-1005.526306,215.846512,-1377.288940,-975.685303,208.503311,-1427.224121,-1070.453857,328.349731,-1458.569092,-1067.851440,196.527191,377.110748,-1079.393066,224.579147,377.953217,-1196.319336,242.309113,305.336365,-1172.026245,240.968903,482.161896
44,0.366667,671.659180,232.786819,-1081.852417,664.526611,235.497284,-981.558533,725.137939,234.926819,-936.661621,823.971069,231.843521,-975.395996,-1060.540894,208.131821,-1361.696899,-1005.565308,215.862869,-1377.291382,-975.723633,208.510681,-1427.219727,-1070.487671,328.340881,-1458.578491,-1067.849121,196.509338,377.145142,-1079.400024,224.571487,377.954956,-1196.315796,242.305191,305.349365,-1172.075928,240.948807,482.188354
45,0.375000,671.663757,232.788406,-1081.848999,664.515991,235.506119,-981.571655,725.107605,234.930557,-936.661255,823.945251,231.848770,-975.388000,-1060.558350,208.139053,-1361.686646,-1005.578064,215.865784,-1377.291016,-975.752197,208.509201,-1427.207520,-1070.527710,328.362000,-1458.570679,-1067.875000,196.525253,377.132812,-1079.404663,224.576401,377.962738,-1196.317993,242.309677,305.359619,-1172.101318,240.929779,482.184601
46,0.383333,671.667664,232.785980,-1081.843140,664.517578,235.498657,-981.560669,725.118835,234.929703,-936.657471,823.949036,231.833817,-975.359253,-1060.544800,208.121231,-1361.682007,-1005.580688,215.867767,-1377.269409,-975.740295,208.509903,-1427.206909,-1070.507446,328.369568,-1458.566895,-1067.875122,196.529556,377.124603,-1079.410278,224.575439,377.989777,-1196.305664,242.331757,305.351898,-1172.090454,240.957535,482.187561
47,0.391667,671.681030,232.785461,-1081.850220,664.519409,235.496857,-981.561218,725.134033,234.919907,-936.639648,823.959839,231.824524,-975.354980,-1060.527588,208.128128,-1361.685913,-1005.550476,215.854111,-1377.260498,-975.713135,208.500641,-1427.215088,-1070.469116,328.375336,-1458.560425,-1067.861450,196.516739,377.150909,-1079.416870,224.571930,377.981232,-1196.312134,242.328400,305.313049,-1171.974487,241.071213,482.143097
48,0.400000,671.802795,232.713470,-1081.774902,664.534485,235.502090,-981.552490,725.158997,234.921539,-936.645020,823.989014,231.827545,-975.357727,-1060.515747,208.130829,-1361.702515,-1005.519775,215.842880,-1377.269531,-975.695312,208.505951,-1427.210327,-1070.434814,328.370178,-1458.544189,-1067.862061,196.531769,377.114868,-1079.419189,224.568359,377.962738,-1196.321777,242.331085,305.312195,-1172.046875,240.985352,482.155640
49,0.408333,671.668579,232.786331,-1081.843384,664.542908,235.495728,-981.562134,725.133240,234.927200,-936.655151,823.984131,231.836044,-975.374146,-1060.533447,208.123093,-1361.698853,-1005.540039,215.862244,-1377.266235,-975.715881,208.506104,-1427.220337,-1070.480469,328.353699,-1458.565430,-1067.848267,196.511490,377.140869,-1079.403687,224.575562,377.970032,-1196.320190,242.311905,305.334656,-1172.078247,240.925095,482.171417
50,0.416667,671.664917,232.797256,-1081.849609,664.517822,235.494568,-981.572937,725.120483,234.937866,-936.663757,823.965271,231.850723,-975.391479,-1060.566406,208.120789,-1361.688232,-1005.562805,215.864258,-1377.271484,-975.724243,208.511047,-1427.218750,-1070.527466,328.358093,-1458.589600,-1067.910034,196.502502,377.129272,-1079.398804,224.562698,377.971558,-1196.307983,242.302765,305.337860,-1172.078125,240.910889,482.190979
51,0.425000,671.663818,232.779724,-1081.850830,664.512939,235.490936,-981.575378,725.128601,234.921860,-936.665588,823.966797,231.844650,-975.374390,-1060.564697,208.116394,-1361.679321,-1005.575073,215.859818,-1377.295654,-975.741394,208.515305,-1427.218750,-1070.544189,328.380646,-1458.566162,-1067.869141,196.491989,377.173553,-1079.395752,224.579666,377.978943,-1196.299805,242.304810,305.341980,-1172.088135,240.930847,482.192505
52,0.433333,671.684326,232.764099,-1081.843384,664.530823,235.476624,-981.560120,725.125366,234.900436,-936.663086,823.981018,231.818268,-975.376770,-1060.546875,208.117828,-1361.686401,-1005.551575,215.848129,-1377.251587,-975.711975,208.506454,-1427.206543,-1070.495483,328.374420,-1458.557617,-1067.858521,196.499405,377.173309,-1079.413940,224.571335,377.979187,-1196.313110,242.325867,305.326996,-1172.093262,240.948196,482.171417
53,0.441667,671.692871,232.772507,-1081.849609,664.532166,235.485397,-981.557922,725.153503,234.908203,-936.650330,823.987244,231.832855,-975.367859,-1060.536377,208.122269,-1361.692627,-1005.527161,215.835800,-1377.258179,-975.705383,208.502655,-1427.215942,-1070.472046,328.368958,-1458.562500,-1067.860107,196.511307,377.153809,-1079.427734,224.567123,377.976105,-1196.314331,242.318954,305.332153,-1172.072998,240.958527,482.178955
54,0.450000,671.665161,232.789459,-1081.850464,664.531921,235.498657,-981.553711,725.140137,234.919556,-936.653625,823.989136,231.837082,-975.380188,-1060.532593,208.125778,-1361.708862,-1005.540588,215.849243,-1377.264771,-975.710693,208.504868,-1427.225464,-1070.458374,328.356720,-1458.570190,-1067.859375,196.512543,377.161011,-1079.425415,224.567291,377.956970,-1196.328369,242.320999,305.344208,-1171.969116,241.053848,482.129913
55,0.458333,671.671387,232.799927,-1081.842041,664.522095,235.512009,-981.557556,725.121338,234.936005,-936.661804,823.984253,231.849136,-975.376526,-1060.535889,208.143555,-1361.693481,-1005.573486,215.878830,-1377.291382,-975.739563,208.517014,-1427.228394,-1070.497925,328.370392,-1458.572632,-1067.852417,196.503616,377.166290,-1079.408325,224.563828,377.968170,-1196.326782,242.319427,305.354950,-1172.070801,240.965134,482.141479
56,0.466667,671.664307,232.788391,-1081.850464,664.519287,235.505707,-981.555542,725.110107,234.954254,-936.665039,823.963562,231.856628,-975.378235,-1060.561279,208.136261,-1361.681519,-1005.586731,215.887421,-1377.295044,-975.751282,208.531815,-1427.217529,-1070.539062,328.382751,-1458.574585,-1067.910767,196.549454,377.077728,-1079.401611,224.578812,377.969513,-1196.319336,242.295639,305.367584,-1172.097046,240.922333,482.176392
57,0.475000,671.677490,232.780365,-1081.850586,664.524597,235.494141,-981.559509,725.135437,234.928513,-936.656982,823.968567,231.839859,-975.362488,-1060.558716,208.119415,-1361.685791,-1005.591736,215.857956,-1377.287476,-975.735535,208.517990,-1427.215332,-1070.517456,328.395966,-1458.566040,-1067.858398,196.516861,377.155701,-1079.395996,224.576355,377.974487,-1196.309570,242.328201,305.343170,-1172.097168,240.928452,482.195068
58,0.483333,671.678284,232.790054,-1081.842285,664.524536,235.486130,-981.559204,725.152039,234.914124,-936.654602,823.965515,231.815567,-975.366272,-1060.561157,208.115585,-1361.703369,-1005.574829,215.852951,-1377.275269,-975.732117,208.501480,-1427.224609,-1070.480591,328.378204,-1458.572144,-1067.869751,196.538864,377.119202,-1079.391968,224.577301,377.970337,-1196.326660,242.330292,305.331543,-1172.088379,240.956207,482.182831
59,0.491667,671.674805,232.802078,-1081.844727,664.529724,235.491989,-981.546570,725.149353,234.914886,-936.644714,823.984375,231.835495,-975.365479,-1060.550903,208.125473,-1361.698364,-1005.570190,215.843948,-1377.285278,-975.734619,208.499069,-1427.224976,-1070.517944,328.365265,-1458.587891,-1067.850708,196.532120,377.147369,-1079.401611,224.584946,377.962921,-1196.321289,242.321732,305.343079,-1172.070557,240.962540,482.175690
60,0.500000,671.674744,232.784592,-1081.846069,664.537109,235.511459,-981.558044,725.140503,234.935547,-936.654541,823.975952,231.846191,-975.382263,-1060.548828,208.133072,-1361.697388,-1005.604370,215.861862,-1377.299683,-975.742310,208.516434,-1427.228394,-1070.529541,328.375244,-1458.582275,-1067.854248,196.502747,377.156921,-1079.395508,224.580322,377.977753,-1196.306885,242.306534,305.358276,-1171.967407,241.042542,482.122955
61,0.508333,671.682312,232.790085,-1081.850464,664.523499,235.517441,-981.565613,725.109253,234.954071,-936.660400,823.964661,231.844162,-975.386047,-1060.563599,208.117401,-1361.700806,-1005.599243,215.891495,-1377.304932,-975.749329,208.545059,-1427.220581,-1070.542236,328.393707,-1458.578613,-1067.854614,196.504837,377.180420,-1079.395386,224.583725,377.983734,-1196.300171,242.301208,305.378052,-1171.949463,241.073929,482.092102
62,0.516667,671.683472,232.789703,-1081.854370,664.532104,235.503143,-981.552795,725.129456,234.924347,-936.664551,823.984192,231.845932,-975.373291,-1060.567261,208.121841,-1361.700439,-1005.596619,215.908447,-1377.311523,-975.763062,208.530151,-1427.236816,-1070.524902,328.408264,-1458.578247,-1067.860718,196.532120,377.129059,-1079.389282,224.599625,377.985474,-1196.300293,242.290604,305.366577,-1172.078857,240.945099,482.153198
63,0.525000,671.662842,232.793182,-1081.836182,664.533752,235.495178,-981.551880,725.129395,234.917328,-936.649048,823.980347,231.823563,-975.351379,-1060.555298,208.133789,-1361.692505,-1005.569702,215.878296,-1377.289917,-975.726257,208.522751,-1427.223145,-1070.499023,328.403076,-1458.572021,-1067.862915,196.505096,377.153931,-1079.411377,224.572723,377.971252,-1196.320312,242.318588,305.347809,-1172.095825,240.918076,482.209503
64,0.533333,671.675598,232.786346,-1081.836670,664.536438,235.491669,-981.556885,725.141479,234.925568,-936.647888,823.982788,231.822342,-975.375122,-1060.537354,208.138733,-1361.689453,-1005.566101,215.840973,-1377.299194,-975.736755,208.505676,-1427.236206,-1070.499146,328.381958,-1458.581299,-1067.864624,196.506531,377.157776,-1079.411865,224.570129,377.971985,-1196.327393,242.326233,305.327759,-1171.992065,241.026886,482.160858
65,0.541667,671.665710,232.807480,-1081.849731,664.525452,235.522461,-981.551453,725.134521,234.938919,-936.641418,823.970337,231.854645,-975.363953,-1060.543701,208.142273,-1361.690796,-1005.580200,215.851501,-1377.292603,-975.749268,208.512665,-1427.219360,-1070.517944,328.398651,-1458.573364,-1067.874634,196.538315,377.118042,-1079.422485,224.565750,377.965302,-1196.330688,242.327423,305.324677,-1172.052246,240.972763,482.157501
66,0.550000,671.674622,232.797882,-1081.851562,664.516907,235.524063,-981.552490,725.126282,234.953690,-936.656372,823.971313,231.859207,-975.369202,-1060.567017,208.125229,-1361.700073,-1005.608459,215.880463,-1377.297974,-975.749634,208.526337,-1427.216431,-1070.524048,328.420105,-1458.576050,-1067.852783,196.538223,377.120697,-1079.406372,224.576996,377.975708,-1196.317505,242.305939,305.349609,-1172.072876,240.944977,482.184906
67,0.558333,671.675598,232.783035,-1081.846191,664.530823,235.508820,-981.557434,725.126770,234.928192,-936.668396,823.971436,231.851028,-975.393127,-1060.553589,208.133270,-1361.695435,-1005.583313,215.885651,-1377.294800,-975.739014,208.534729,-1427.226074,-1070.525391,328.427734,-1458.584106,-1067.850708,196.498474,377.158325,-1079.398804,224.583603,377.981140,-1196.313843,242.302109,305.367615,-1172.089233,240.924805,482.191284
68,0.566667,671.814575,232.705551,-1081.780029,664.535767,235.494843,-981.555603,725.139648,234.914017,-936.666382,823.974487,231.824448,-975.372742,-1060.549438,208.135834,-1361.686890,-1005.568176,215.867599,-1377.293701,-975.721313,208.526764,-1427.224365,-1070.515503,328.405853,-1458.589355,-1067.849609,196.499817,377.159363,-1079.399780,224.584854,377.969971,-1196.318848,242.307419,305.358521,-1172.085327,240.917007,482.188507
69,0.575000,671.672974,232.790543,-1081.837646,664.526611,235.493652,-981.554932,725.135498,234.920670,-936.654114,823.977356,231.819443,-975.377441,-1060.531616,208.124283,-1361.703735,-1005.569946,215.850052,-1377.291016,-975.722351,208.520065,-1427.228760,-1070.503540,328.383453,-1458.581909,-1067.872559,196.532455,377.119873,-1079.412231,224.572708,377.968872,-1196.324951,242.313995,305.348999,-1172.066772,240.934448,482.184479
70,0.583333,671.671692,232.793945,-1081.835693,664.509033,235.515045,-981.560181,725.138550,234.936722,-936.650452,823.967896,231.837952,-975.366150,-1060.525513,208.141342,-1361.690552,-1005.569214,215.867752,-1377.269043,-975.731140,208.519150,-1427.229736,-1070.499634,328.383392,-1458.560303,-1067.848145,196.514114,377.160767,-1079.415039,224.576920,377.975800,-1196.325806,242.319244,305.342529,-1172.067993,240.957855,482.190430
71,0.591667,671.801086,232.719269,-1081.786621,664.521851,235.510345,-981.556519,725.122559,234.948334,-936.649780,823.967590,231.850098,-975.360657,-1060.542847,208.135559,-1361.684937,-1005.563477,215.886032,-1377.260010,-975.740479,208.524612,-1427.217041,-1070.517700,328.397156,-1458.554932,-1067.856201,196.507568,377.175690,-1079.413086,224.576370,377.997681,-1196.316528,242.318970,305.346954,-1172.066528,240.938873,482.171539
72,0.600000,671.667908,232.788895,-1081.853394,664.530029,235.505295,-981.552979,725.110718,234.945526,-936.649902,823.972900,231.856659,-975.389465,-1060.530884,208.140961,-1361.681641,-1005.568970,215.879974,-1377.277466,-975.732056,208.537888,-1427.208496,-1070.510986,328.403809,-1458.570068,-1067.873047,196.529938,377.145294,-1079.386353,224.590576,377.985718,-1196.313477,242.328735,305.360931,-1172.084839,240.941956,482.192688
73,0.608333,671.669006,232.799301,-1081.854614,664.531982,235.492645,-981.559692,725.143555,234.919296,-936.669128,823.975708,231.826126,-975.387329,-1060.547363,208.133484,-1361.686768,-1005.566223,215.885300,-1377.283569,-975.715942,208.528015,-1427.222900,-1070.507080,328.391022,-1458.582642,-1067.853271,196.515900,377.153107,-1079.378662,224.582123,377.966888,-1196.313354,242.308121,305.360565,-1172.086792,240.908585,482.192200
74,0.616667,671.667114,232.783539,-1081.848633,664.526794,235.494675,-981.564392,725.133118,234.934479,-936.655090,823.975525,231.836609,-975.368591,-1060.533813,208.129776,-1361.706665,-1005.562195,215.872177,-1377.287842,-975.712219,208.506378,-1427.223145,-1070.484497,328.391907,-1458.571899,-1067.876587,196.543457,377.115204,-1079.399658,224.572861,377.959564,-1196.335815,242.322113,305.344269,-1172.073120,240.925003,482.195801
75,0.625000,671.659973,232.790024,-1081.841064,664.521606,235.520218,-981.550720,725.254456,235.007126,-936.580139,823.971375,231.841599,-975.369995,-1060.522095,208.128769,-1361.702515,-1005.557678,215.866470,-1377.269043,-975.737244,208.505707,-1427.212646,-1070.496460,328.398132,-1458.558105,-1067.857788,196.528336,377.163361,-1079.420654,224.587067,377.973816,-1196.334229,242.324051,305.359924,-1172.061401,240.951584,482.179657
76,0.633333,671.670044,232.786209,-1081.846802,664.514282,235.522064,-981.549255,725.130310,234.942078,-936.653076,823.958130,231.850388,-975.365906,-1060.529663,208.143295,-1361.678711,-1005.568970,215.870453,-1377.269775,-975.737610,208.527832,-1427.202881,-1070.500488,328.408630,-1458.552124,-1067.856323,196.517609,377.182281,-1079.422852,224.590240,377.982880,-1196.321167,242.328751,305.345642,-1172.058228,240.963516,482.191254
77,0.641667,671.669617,232.796570,-1081.837280,664.524658,235.497955,-981.555481,724.971924,235.060791,-936.628784,823.977539,231.839661,-975.367920,-1060.532715,208.156113,-1361.661499,-1005.570740,215.869766,-1377.268066,-975.731384,208.537430,-1427.198975,-1070.486938,328.421082,-1458.538330,-1067.861206,196.507080,377.180817,-1079.402344,224.589203,377.999481,-1196.312378,242.323837,305.353638,-1172.082520,240.930634,482.188873
78,0.650000,671.666992,232.785080,-1081.848022,664.542664,235.488556,-981.557190,725.132690,234.929489,-936.666321,823.972595,231.824982,-975.385437,-1060.530884,208.152451,-1361.673584,-1005.561462,215.861572,-1377.289185,-975.711609,208.535065,-1427.209717,-1070.486084,328.393951,-1458.568848,-1067.852173,196.499039,377.167480,-1079.383911,224.577408,377.981781,-1196.306885,242.295670,305.353027,-1172.092651,240.918320,482.198517
79,0.658333,671.671509,232.781433,-1081.851685,664.539307,235.498077,-981.558838,725.133789,234.916351,-936.662720,823.975830,231.815079,-975.375977,-1060.518066,208.112991,-1361.699219,-1005.558838,215.854843,-1377.289795,-975.703796,208.517014,-1427.229126,-1070.491333,328.378662,-1458.568481,-1067.854492,196.486755,377.152130,-1079.407959,224.570419,377.959869,-1196.309448,242.304184,305.341064,-1172.071289,240.911880,482.204712
80,0.666667,671.669861,232.781647,-1081.845947,664.535339,235.496399,-981.550171,725.138428,234.927063,-936.645630,823.972656,231.832428,-975.376343,-1060.542603,208.112488,-1361.692383,-1005.550171,215.854477,-1377.271240,-975.716553,208.511963,-1427.226685,-1070.487305,328.376709,-1458.559448,-1067.868774,196.528625,377.111938,-1079.407715,224.568100,377.968567,-1196.316895,242.314743,305.347900,-1172.074829,240.932877,482.195251
81,0.675000,671.663208,232.789688,-1081.837646,664.513916,235.501938,-981.554260,725.119873,234.936630,-936.633301,823.959290,231.834183,-975.361389,-1060.538452,208.141006,-1361.670898,-1005.546692,215.869217,-1377.251099,-975.738159,208.529297,-1427.205933,-1070.478516,328.392090,-1458.536011,-1067.854492,196.524017,377.162659,-1079.429321,224.573639,377.988495,-1196.316040,242.325958,305.359619,-1172.068970,240.973221,482.201202
82,0.683333,671.673218,232.785385,-1081.832764,664.518738,235.509720,-981.553650,725.124390,234.930496,-936.640686,823.976868,231.837280,-975.362366,-1060.524292,208.164627,-1361.669678,-1005.563049,215.887421,-1377.255249,-975.730652,208.534088,-1427.201050,-1070.482910,328.401031,-1458.523315,-1067.852295,196.518692,377.180634,-1079.420044,224.581726,377.998779,-1196.307251,242.324936,305.362183,-1172.077148,240.954529,482.188232
83,0.691667,671.675354,232.787659,-1081.848877,664.530945,235.502747,-981.558899,725.146301,234.913483,-936.666138,823.972961,231.843918,-975.380066,-1060.533203,208.139481,-1361.685547,-1005.560974,215.879303,-1377.273682,-975.727722,208.535019,-1427.214233,-1070.486084,328.389771,-1458.553833,-1067.851685,196.522018,377.170929,-1079.403076,224.578568,377.970490,-1196.319946,242.328323,305.332428,-1172.073853,240.934036,482.203705
84,0.700000,671.673889,232.779526,-1081.851196,664.536133,235.492920,-981.560730,725.149841,234.908661,-936.659119,823.978271,231.820541,-975.377686,-1060.535156,208.113663,-1361.695190,-1005.552673,215.843735,-1377.296753,-975.718750,208.506897,-1427.239258,-1070.491089,328.369629,-1458.579224,-1067.904175,196.554504,377.052155,-1079.399780,224.565720,377.947968,-1196.314941,242.322739,305.319550,-1172.090576,240.921936,482.188934
85,0.708333,671.666138,232.785172,-1081.848755,664.527893,235.492966,-981.563110,725.134949,234.927689,-936.665100,823.977173,231.834976,-975.373169,-1060.531372,208.110657,-1361.696411,-1005.559082,215.846802,-1377.278198,-975.721924,208.507172,-1427.216187,-1070.486816,328.378265,-1458.563599,-1067.854736,196.508453,377.137878,-1079.386841,224.592331,377.974915,-1196.302124,242.323502,305.335968,-1172.078003,240.919220,482.181091
86,0.716667,671.796631,232.718063,-1081.781860,664.521057,235.506516,-981.550049,725.115173,234.940323,-936.645813,823.963379,231.844025,-975.366699,-1060.539551,208.139893,-1361.662720,-1005.561951,215.864944,-1377.264160,-975.733093,208.525040,-1427.196289,-1070.488159,328.393158,-1458.554565,-1067.858398,196.506073,377.170868,-1079.429199,224.565887,377.994080,-1196.315186,242.326004,305.338867,-1172.068359,240.947174,482.185059
87,0.725000,671.792114,232.713562,-1081.771484,664.512146,235.505630,-981.548401,725.122559,234.927185,-936.650879,823.956543,231.835419,-975.359314,-1060.549438,208.142151,-1361.673340,-1005.570740,215.870316,-1377.257202,-975.739929,208.529251,-1427.192993,-1070.481567,328.410522,-1458.534668,-1067.865234,196.510269,377.185760,-1079.438354,224.575089,378.018890,-1196.317383,242.318390,305.347198,-1172.067627,240.946518,482.177368
88,0.733333,671.671387,232.765717,-1081.840576,664.520569,235.492996,-981.556274,725.124268,234.905212,-936.647522,823.966980,231.820786,-975.368896,-1060.541748,208.140640,-1361.679688,-1005.568848,215.858383,-1377.263062,-975.754211,208.510773,-1427.203003,-1070.488403,328.386932,-1458.547607,-1067.866333,196.497299,377.172699,-1079.411621,224.565979,377.993378,-1196.306885,242.315048,305.327454,-1172.087891,240.943161,482.183594
89,0.741667,671.668579,232.778824,-1081.861816,664.531738,235.483017,-981.565857,725.129456,234.915665,-936.678589,823.979187,231.821442,-975.395020,-1060.545288,208.125595,-1361.694702,-1005.565857,215.851410,-1377.285645,-975.719727,208.504578,-1427.220459,-1070.502197,328.372284,-1458.569702,-1067.865967,196.486084,377.141205,-1079.384766,224.572784,377.954865,-1196.302612,242.315308,305.329437,-1172.058960,240.870972,482.150452
90,0.750000,671.660095,232.784363,-1081.864990,664.525818,235.490753,-981.570679,725.131104,234.914886,-936.679077,823.970825,231.833664,-975.376587,-1060.545166,208.113037,-1361.700806,-1005.557983,215.845657,-1377.286011,-975.723450,208.509842,-1427.217163,-1070.483887,328.376129,-1458.567505,-1067.858398,196.489014,377.153412,-1079.396362,224.577301,377.936951,-1196.310669,242.318832,305.344421,-1172.078369,240.928528,482.186646
